"channel","date_id","pid","net_sales_amount","year","month"
"BrusselsMart",2022-02-09,"ec90abf43c61d25",1,"2022","02"
"LiegeHub",2022-02-09,"ec90abf43c61d25",1,"2022","02"
"BruggeSquare",2022-02-09,"ec90abf43c61d25",1,"2022","02"
"MonsPlaza",2022-02-10,"ec90abf43c61d25",1,"2022","02"
"GhentBoutique",2022-02-10,"ec90abf43c61d25",1,"2022","02"
"BruggeSquare",2022-02-10,"ec90abf43c61d25",2,"2022","02"
"BrusselsMart",2022-02-10,"ec90abf43c61d25",1,"2022","02"
"AntwerpOutlet",2022-02-10,"ec90abf43c61d25",1,"2022","02"
"BrusselsMart",2022-04-01,"ec9fb66cd8801a6",1,"2022","04"
"GenkGallery",2022-04-11,"ec9fb66cd8801a6",1,"2022","04"
"BrusselsMart",2022-04-11,"ec9fb66cd8801a6",1,"2022","04"
"MonsPlaza",2022-02-01,"eca62284cc413a9",1,"2022","02"
"GhentBoutique",2022-02-01,"eca62284cc413a9",1,"2022","02"
"BrusselsMart",2022-02-09,"eca62284cc413a9",1,"2022","02"
"GhentBoutique",2022-02-10,"eca62284cc413a9",1,"2022","02"
"GhentBoutique",2022-02-10,"eca62284cc413a9",1,"2022","02"
"NamurPoint",2022-02-10,"eca62284cc413a9",1,"2022","02"
"CharleroiDepot",2022-02-10,"eca62284cc413a9",1,"2022","02"
"BruggeSquare",2022-02-10,"eca62284cc413a9",1,"2022","02"
"online",2022-01-21,"ecab30cb544f433",1,"2022","01"
"AntwerpOutlet",2022-03-31,"ecba15271469503",1,"2022","03"
"LiegeHub",2022-04-01,"ecba15271469503",1,"2022","04"
"LiegeHub",2022-04-01,"ecba15271469503",1,"2022","04"
"online",2022-04-01,"ecba15271469503",1,"2022","04"
"Franchise_NL",2022-04-01,"ecba15271469503",1,"2022","04"
"LiegeHub",2022-04-02,"ecba15271469503",1,"2022","04"
"LiegeHub",2022-04-02,"ecba15271469503",1,"2022","04"
"AntwerpOutlet",2022-04-02,"ecba15271469503",1,"2022","04"
"LiegeHub",2022-04-10,"ecba15271469503",1,"2022","04"
"Franchise_NL",2022-04-10,"ecba15271469503",1,"2022","04"
"AntwerpOutlet",2022-04-10,"ecba15271469503",1,"2022","04"
"online",2022-03-01,"ecca1c6be249b16",1,"2022","03"
"NamurPoint",2022-02-10,"ecd0476115fb8c7",1,"2022","02"
"GhentBoutique",2022-02-10,"ecd0476115fb8c7",1,"2022","02"
"BrusselsMart",2022-02-11,"ecd0476115fb8c7",1,"2022","02"
"LeuvenStyles",2022-02-11,"ecd0476115fb8c7",1,"2022","02"
"online",2022-02-11,"ecd0476115fb8c7",1,"2022","02"
"BrusselsMart",2022-02-11,"ecd0476115fb8c7",1,"2022","02"
"AntwerpOutlet",2022-02-11,"ecd0476115fb8c7",1,"2022","02"
"LeuvenStyles",2022-02-19,"ecd0476115fb8c7",1,"2022","02"
"online",2022-02-19,"ecd0476115fb8c7",1,"2022","02"
"LeuvenStyles",2022-02-20,"ecd0476115fb8c7",1,"2022","02"
"online",2022-02-20,"ecd1bea9d40b783",1,"2022","02"
"BrusselsMart",2022-02-21,"ecd1bea9d40b783",1,"2022","02"
"online",2022-02-21,"ecd1bea9d40b783",1,"2022","02"
"BrusselsMart",2022-03-01,"ecd1bea9d40b783",1,"2022","03"
"BrusselsMart",2022-03-01,"ecd1bea9d40b783",1,"2022","03"
"online",2022-03-01,"ecd1bea9d40b783",1,"2022","03"
"BrusselsMart",2022-03-02,"ecd1bea9d40b783",1,"2022","03"
"online",2022-02-09,"ecda4e0edd60ee7",1,"2022","02"
"AntwerpOutlet",2022-02-10,"ecda4e0edd60ee7",1,"2022","02"
"online",2022-02-20,"ecdc16c1af03eda",1,"2022","02"
"online",2022-02-21,"ecdc16c1af03eda",1,"2022","02"
"LiegeHub",2022-04-12,"ecf73822ae26a33",1,"2022","04"
"HasseltFashions",2022-04-12,"ecf73822ae26a33",1,"2022","04"
"AntwerpOutlet",2022-04-20,"ecf73822ae26a33",1,"2022","04"
"online",2022-03-14,"ed07544e589f33e",1,"2022","03"
"online",2022-03-22,"ed07544e589f33e",1,"2022","03"
"NamurPoint",2022-03-22,"ed07544e589f33e",1,"2022","03"
"online",2022-03-23,"ed07544e589f33e",1,"2022","03"
"AntwerpOutlet",2022-01-30,"ed0b1f6e7fec10f",1,"2022","01"
"AalstEmporium",2022-01-31,"ed0b1f6e7fec10f",1,"2022","01"
"KortrijkShowroom",2022-01-31,"ed0b1f6e7fec10f",1,"2022","01"
"AalstEmporium",2022-01-31,"ed0b1f6e7fec10f",1,"2022","01"
"KortrijkShowroom",2022-01-31,"ed0b1f6e7fec10f",1,"2022","01"
"LiegeHub",2022-01-31,"ed0b1f6e7fec10f",1,"2022","01"
"BrusselsMart",2022-01-31,"ed0b1f6e7fec10f",1,"2022","01"
"CharleroiDepot",2022-01-31,"ed0b1f6e7fec10f",1,"2022","01"
"MonsPlaza",2022-02-01,"ed0b1f6e7fec10f",1,"2022","02"
"NamurPoint",2022-02-01,"ed0b1f6e7fec10f",1,"2022","02"
"MechelenCenter",2022-02-01,"ed0b1f6e7fec10f",1,"2022","02"
"CharleroiDepot",2022-02-01,"ed0b1f6e7fec10f",1,"2022","02"
"MonsPlaza",2022-02-01,"ed0b1f6e7fec10f",1,"2022","02"
"TournaiShop",2022-02-01,"ed0b1f6e7fec10f",1,"2022","02"
"online",2022-02-02,"ed0b1f6e7fec10f",1,"2022","02"
"LeuvenStyles",2022-02-02,"ed0b1f6e7fec10f",1,"2022","02"
"TournaiShop",2022-02-02,"ed0b1f6e7fec10f",1,"2022","02"
"online",2022-03-22,"ed0c1ad700d9fd7",1,"2022","03"
"online",2022-03-23,"ed0c1ad700d9fd7",1,"2022","03"
"MechelenCenter",2022-03-31,"ed0c1ad700d9fd7",1,"2022","03"
"AalstEmporium",2022-03-31,"ed0c1ad700d9fd7",1,"2022","03"
"online",2022-03-31,"ed0c1ad700d9fd7",1,"2022","03"
"AntwerpOutlet",2022-04-01,"ed0c1ad700d9fd7",1,"2022","04"
"AntwerpOutlet",2022-02-09,"ed24990971936d9",1,"2022","02"
"MechelenCenter",2022-02-09,"ed24990971936d9",1,"2022","02"
"AntwerpOutlet",2022-02-09,"ed24990971936d9",1,"2022","02"
"KortrijkShowroom",2022-02-09,"ed24990971936d9",1,"2022","02"
"GhentBoutique",2022-02-10,"ed24990971936d9",1,"2022","02"
"TournaiShop",2022-02-10,"ed24990971936d9",1,"2022","02"
"NamurPoint",2022-02-10,"ed24990971936d9",1,"2022","02"
"TournaiShop",2022-02-10,"ed24990971936d9",1,"2022","02"
"KortrijkShowroom",2022-02-10,"ed24990971936d9",1,"2022","02"
"online",2022-02-11,"ed24990971936d9",1,"2022","02"
"MechelenCenter",2022-02-11,"ed24990971936d9",1,"2022","02"
"TournaiShop",2022-02-11,"ed24990971936d9",1,"2022","02"
"KortrijkShowroom",2022-02-11,"ed24990971936d9",1,"2022","02"
"MechelenCenter",2022-02-11,"ed24990971936d9",1,"2022","02"
"online",2022-02-01,"ed2b26e677215b5",1,"2022","02"
"online",2022-02-09,"ed2b26e677215b5",1,"2022","02"
"OstendStore",2018-01-12,"ed3cfc8b712efc8",1,"2018","01"
"GhentBoutique",2022-04-10,"ed3cfc8b712efc8",1,"2022","04"
"AalstEmporium",2022-04-10,"ed3cfc8b712efc8",1,"2022","04"
"LeuvenStyles",2022-04-10,"ed3cfc8b712efc8",1,"2022","04"
"GhentBoutique",2022-04-10,"ed3cfc8b712efc8",1,"2022","04"
"BrusselsMart",2022-04-11,"ed3cfc8b712efc8",1,"2022","04"
"OstendStore",2022-04-11,"ed3cfc8b712efc8",1,"2022","04"
"online",2018-01-12,"ed6114e36e026c6",1,"2018","01"
"BrusselsMart",2022-01-31,"ed663ffdd6fc673",1,"2022","01"
"BrusselsMart",2022-02-01,"ed663ffdd6fc673",-1,"2022","02"
"BrusselsMart",2022-02-01,"ed663ffdd6fc673",1,"2022","02"
"AntwerpOutlet",2022-02-01,"ed663ffdd6fc673",1,"2022","02"
"BrusselsMart",2022-02-01,"ed663ffdd6fc673",1,"2022","02"
"online",2022-03-21,"ed739ac61b2c9c6",1,"2022","03"
"online",2022-03-21,"ed739ac61b2c9c6",1,"2022","03"
"online",2022-03-21,"ed739ac61b2c9c6",2,"2022","03"
"AntwerpOutlet",2022-03-22,"ed739ac61b2c9c6",1,"2022","03"
"online",2022-03-22,"ed739ac61b2c9c6",-1,"2022","03"
"online",2022-03-22,"ed739ac61b2c9c6",1,"2022","03"
"online",2022-03-22,"ed739ac61b2c9c6",1,"2022","03"
"BrusselsMart",2021-02-20,"ed7c7bf5e6d3d7b",1,"2021","02"
"AntwerpOutlet",2021-02-20,"ed7c7bf5e6d3d7b",1,"2021","02"
"LiegeHub",2021-02-20,"ed7c7bf5e6d3d7b",1,"2021","02"
"GenkGallery",2021-02-21,"ed7c7bf5e6d3d7b",1,"2021","02"
"BrusselsMart",2021-02-21,"ed7c7bf5e6d3d7b",1,"2021","02"
"LeuvenStyles",2021-02-21,"ed7c7bf5e6d3d7b",1,"2021","02"
"LeuvenStyles",2021-02-21,"ed7c7bf5e6d3d7b",1,"2021","02"
"GenkGallery",2021-02-21,"ed7c7bf5e6d3d7b",1,"2021","02"
"LeuvenStyles",2021-02-21,"ed7c7bf5e6d3d7b",1,"2021","02"
"online",2021-02-21,"ed7c7bf5e6d3d7b",1,"2021","02"
"AntwerpOutlet",2021-02-21,"ed7c7bf5e6d3d7b",1,"2021","02"
"MechelenCenter",2021-02-21,"ed7c7bf5e6d3d7b",1,"2021","02"
"BruggeSquare",2021-02-21,"ed7c7bf5e6d3d7b",1,"2021","02"
"KortrijkShowroom",2021-02-22,"ed7c7bf5e6d3d7b",1,"2021","02"
"online",2021-03-01,"ed7c7bf5e6d3d7b",1,"2021","03"
"BrusselsMart",2021-03-01,"ed7c7bf5e6d3d7b",0,"2021","03"
"CharleroiDepot",2021-03-01,"ed7c7bf5e6d3d7b",1,"2021","03"
"AntwerpOutlet",2021-03-01,"ed7c7bf5e6d3d7b",1,"2021","03"
"MechelenCenter",2021-03-01,"ed7c7bf5e6d3d7b",1,"2021","03"
"online",2021-03-01,"ed7c7bf5e6d3d7b",1,"2021","03"
"MechelenCenter",2021-03-01,"ed7c7bf5e6d3d7b",1,"2021","03"
"MonsPlaza",2021-03-01,"ed7c7bf5e6d3d7b",1,"2021","03"
"online",2021-03-01,"ed7c7bf5e6d3d7b",-1,"2021","03"
"BruggeSquare",2021-03-01,"ed7c7bf5e6d3d7b",1,"2021","03"
"TournaiShop",2021-03-01,"ed7c7bf5e6d3d7b",1,"2021","03"
"online",2021-03-02,"ed7c7bf5e6d3d7b",1,"2021","03"
"online",2022-02-01,"ed980ccc95a88a0",1,"2022","02"
"online",2022-02-01,"ed980ccc95a88a0",1,"2022","02"
"AntwerpOutlet",2022-02-09,"ed980ccc95a88a0",1,"2022","02"
"online",2022-02-09,"ed980ccc95a88a0",1,"2022","02"
"online",2022-02-10,"ed980ccc95a88a0",1,"2022","02"
"AntwerpOutlet",2022-02-10,"ed980ccc95a88a0",-1,"2022","02"
"AntwerpOutlet",2022-02-10,"ed980ccc95a88a0",1,"2022","02"
"online",2022-02-10,"ed980ccc95a88a0",1,"2022","02"
"NamurPoint",2022-04-11,"eda1f346e17351d",1,"2022","04"
"AntwerpOutlet",2022-02-10,"eda410173a0116d",1,"2022","02"
"online",2022-02-19,"edadfd9b844a627",1,"2022","02"
"online",2022-02-21,"edadfd9b844a627",1,"2022","02"
"Franchise_NL",2023-02-21,"edc5b6fbc040194",1,"2023","02"
"Franchise_NL",2023-03-01,"edc5b6fbc040194",-1,"2023","03"
"Franchise_NL",2022-04-01,"edcab4c55e15964",1,"2022","04"
"Franchise_NL",2022-04-02,"edcab4c55e15964",1,"2022","04"
"Franchise_NL",2022-04-02,"edcab4c55e15964",1,"2022","04"
"Franchise_NL",2022-04-02,"edcab4c55e15964",-1,"2022","04"
"Franchise_NL",2022-04-10,"edcab4c55e15964",1,"2022","04"
"Franchise_NL",2022-04-11,"edcab4c55e15964",1,"2022","04"
"online",2021-04-22,"eddb5fff4f32d8e",1,"2021","04"
"BrusselsMart",2022-04-01,"edebd7ea41c9182",1,"2022","04"
"BrusselsMart",2022-04-02,"edebd7ea41c9182",1,"2022","04"
"LeuvenStyles",2022-04-02,"edebd7ea41c9182",1,"2022","04"
"NamurPoint",2022-04-11,"edebd7ea41c9182",1,"2022","04"
"GenkGallery",2022-04-02,"edee38ce1dcbeb5",1,"2022","04"
"OstendStore",2022-04-10,"edee38ce1dcbeb5",1,"2022","04"
"KortrijkShowroom",2022-04-10,"edee38ce1dcbeb5",1,"2022","04"
"CharleroiDepot",2022-04-11,"edee38ce1dcbeb5",1,"2022","04"
"AalstEmporium",2022-04-12,"edee38ce1dcbeb5",1,"2022","04"
"CharleroiDepot",2022-04-12,"edee38ce1dcbeb5",1,"2022","04"
"LiegeHub",2022-04-12,"edee38ce1dcbeb5",1,"2022","04"
"CharleroiDepot",2022-04-12,"edee38ce1dcbeb5",1,"2022","04"
"online",2022-02-09,"edfd9a1b60bfd15",1,"2022","02"
"online",2022-02-11,"edfd9a1b60bfd15",-1,"2022","02"
"OstendStore",2022-01-31,"ee0178ee2810ea1",1,"2022","01"
"AalstEmporium",2022-01-31,"ee0178ee2810ea1",1,"2022","01"
"CharleroiDepot",2022-01-31,"ee0178ee2810ea1",1,"2022","01"
"HasseltFashions",2022-01-31,"ee0178ee2810ea1",1,"2022","01"
"TournaiShop",2022-02-01,"ee0178ee2810ea1",1,"2022","02"
"KortrijkShowroom",2022-02-01,"ee0178ee2810ea1",1,"2022","02"
"OstendStore",2022-02-01,"ee0178ee2810ea1",1,"2022","02"
"online",2022-02-01,"ee0178ee2810ea1",1,"2022","02"
"GhentBoutique",2022-02-09,"ee0178ee2810ea1",1,"2022","02"
"LiegeHub",2022-02-09,"ee0178ee2810ea1",1,"2022","02"
"LeuvenStyles",2022-02-09,"ee0178ee2810ea1",1,"2022","02"
"GhentBoutique",2022-02-09,"ee0178ee2810ea1",1,"2022","02"
"AalstEmporium",2022-02-09,"ee0178ee2810ea1",1,"2022","02"
"LiegeHub",2022-02-09,"ee0178ee2810ea1",1,"2022","02"
"BrusselsMart",2022-04-11,"ee03663bf3151fe",1,"2022","04"
"BruggeSquare",2022-04-12,"ee03663bf3151fe",1,"2022","04"
"online",2022-04-13,"ee03663bf3151fe",1,"2022","04"
"NamurPoint",2022-04-21,"ee03663bf3151fe",1,"2022","04"
"TournaiShop",2022-02-01,"ee116d4f69e19fb",1,"2022","02"
"BruggeSquare",2022-02-09,"ee116d4f69e19fb",1,"2022","02"
"NamurPoint",2022-02-10,"ee116d4f69e19fb",1,"2022","02"
"AntwerpOutlet",2022-02-10,"ee116d4f69e19fb",1,"2022","02"
"BruggeSquare",2022-02-10,"ee116d4f69e19fb",1,"2022","02"
"HasseltFashions",2022-02-10,"ee116d4f69e19fb",1,"2022","02"
"AntwerpOutlet",2022-02-01,"ee14bc3996f16bf",1,"2022","02"
"online",2021-03-31,"ee204f78ab3658e",2,"2021","03"
"online",2021-03-31,"ee204f78ab3658e",2,"2021","03"
"online",2021-03-31,"ee204f78ab3658e",3,"2021","03"
"online",2021-03-31,"ee204f78ab3658e",1,"2021","03"
"online",2021-03-31,"ee204f78ab3658e",2,"2021","03"
"online",2021-04-01,"ee204f78ab3658e",3,"2021","04"
"online",2021-04-01,"ee204f78ab3658e",3,"2021","04"
"online",2021-04-01,"ee204f78ab3658e",3,"2021","04"
"online",2021-04-01,"ee204f78ab3658e",3,"2021","04"
"online",2021-04-01,"ee204f78ab3658e",3,"2021","04"
"online",2022-03-02,"ee231913224185e",1,"2022","03"
"Franchise_NL",2022-04-30,"ee410a10132c899",-1,"2022","04"
"Franchise_NL",2022-05-01,"ee410a10132c899",1,"2022","05"
"MechelenCenter",2022-05-01,"ee410a10132c899",1,"2022","05"
"Franchise_NL",2022-05-02,"ee410a10132c899",0,"2022","05"
"NamurPoint",2022-01-22,"ee456557289720f",1,"2022","01"
"CharleroiDepot",2022-01-22,"ee456557289720f",1,"2022","01"
"GenkGallery",2022-01-30,"ee456557289720f",1,"2022","01"
"LeuvenStyles",2022-01-30,"ee456557289720f",1,"2022","01"
"BrusselsMart",2022-01-30,"ee456557289720f",1,"2022","01"
"BrusselsMart",2022-01-30,"ee456557289720f",1,"2022","01"
"MonsPlaza",2022-01-30,"ee456557289720f",1,"2022","01"
"MonsPlaza",2022-01-31,"ee456557289720f",1,"2022","01"
"BruggeSquare",2022-01-31,"ee456557289720f",1,"2022","01"
"BrusselsMart",2022-01-31,"ee456557289720f",1,"2022","01"
"LeuvenStyles",2022-01-31,"ee456557289720f",1,"2022","01"
"MechelenCenter",2022-02-01,"ee456557289720f",1,"2022","02"
"AntwerpOutlet",2022-02-01,"ee456557289720f",1,"2022","02"
"NamurPoint",2022-02-01,"ee456557289720f",1,"2022","02"
"NamurPoint",2018-01-12,"ee456557289720f",1,"2018","01"
"AalstEmporium",2022-02-01,"ee456557289720f",1,"2022","02"
"AalstEmporium",2022-02-01,"ee456557289720f",1,"2022","02"
"online",2021-04-10,"ee4d788081df4f6",1,"2021","04"
"BruggeSquare",2022-04-02,"ee58ac568f48d9d",1,"2022","04"
"BrusselsMart",2022-04-03,"ee58ac568f48d9d",1,"2022","04"
"GhentBoutique",2022-04-10,"ee58ac568f48d9d",1,"2022","04"
"AntwerpOutlet",2022-04-10,"ee58ac568f48d9d",1,"2022","04"
"BrusselsMart",2022-04-10,"ee58ac568f48d9d",1,"2022","04"
"BrusselsMart",2022-04-10,"ee58ac568f48d9d",1,"2022","04"
"BrusselsMart",2022-04-10,"ee58ac568f48d9d",1,"2022","04"
"Franchise_NL",2022-04-11,"ee58ac568f48d9d",1,"2022","04"
"CharleroiDepot",2022-04-11,"ee58ac568f48d9d",1,"2022","04"
"BrusselsMart",2022-04-11,"ee58ac568f48d9d",1,"2022","04"
"KortrijkShowroom",2022-04-11,"ee58ac568f48d9d",1,"2022","04"
"KortrijkShowroom",2022-04-11,"ee58ac568f48d9d",-1,"2022","04"
"online",2022-03-01,"ee60ef52e8b5cd3",1,"2022","03"
"online",2022-03-02,"ee60ef52e8b5cd3",1,"2022","03"
"online",2022-03-03,"ee60ef52e8b5cd3",-1,"2022","03"
"MechelenCenter",2022-04-11,"ee63db56ad0f61e",1,"2022","04"
"MechelenCenter",2022-04-11,"ee63db56ad0f61e",2,"2022","04"
"AntwerpOutlet",2022-04-11,"ee63db56ad0f61e",1,"2022","04"
"MechelenCenter",2022-04-11,"ee63db56ad0f61e",1,"2022","04"
"KortrijkShowroom",2022-04-11,"ee63db56ad0f61e",1,"2022","04"
"KortrijkShowroom",2022-04-11,"ee63db56ad0f61e",1,"2022","04"
"BruggeSquare",2022-04-11,"ee63db56ad0f61e",1,"2022","04"
"BruggeSquare",2022-04-11,"ee63db56ad0f61e",1,"2022","04"
"KortrijkShowroom",2022-04-11,"ee63db56ad0f61e",1,"2022","04"
"LiegeHub",2022-04-11,"ee63db56ad0f61e",1,"2022","04"
"AalstEmporium",2022-04-12,"ee63db56ad0f61e",1,"2022","04"
"LeuvenStyles",2022-04-12,"ee63db56ad0f61e",1,"2022","04"
"Franchise_NL",2022-04-12,"ee63db56ad0f61e",1,"2022","04"
"MechelenCenter",2022-04-12,"ee63db56ad0f61e",1,"2022","04"
"AntwerpOutlet",2022-04-12,"ee63db56ad0f61e",1,"2022","04"
"LeuvenStyles",2022-04-12,"ee63db56ad0f61e",1,"2022","04"
"LeuvenStyles",2018-01-12,"ee63db56ad0f61e",-1,"2018","01"
"AalstEmporium",2022-04-12,"ee63db56ad0f61e",1,"2022","04"
"AntwerpOutlet",2022-04-12,"ee63db56ad0f61e",1,"2022","04"
"AntwerpOutlet",2022-04-13,"ee63db56ad0f61e",1,"2022","04"
"Franchise_NL",2022-04-13,"ee63db56ad0f61e",-1,"2022","04"
"LiegeHub",2022-04-20,"ee63db56ad0f61e",1,"2022","04"
"AntwerpOutlet",2022-04-20,"ee63db56ad0f61e",0,"2022","04"
"TournaiShop",2022-04-20,"ee63db56ad0f61e",1,"2022","04"
"LeuvenStyles",2022-04-20,"ee63db56ad0f61e",1,"2022","04"
"AntwerpOutlet",2022-04-20,"ee63db56ad0f61e",1,"2022","04"
"BruggeSquare",2022-04-20,"ee63db56ad0f61e",1,"2022","04"
"online",2022-02-01,"ee795ab202aaaf8",1,"2022","02"
"AalstEmporium",2022-02-02,"ee795ab202aaaf8",1,"2022","02"
"OstendStore",2022-02-09,"ee795ab202aaaf8",1,"2022","02"
"KortrijkShowroom",2022-02-09,"ee795ab202aaaf8",1,"2022","02"
"CharleroiDepot",2022-02-09,"ee795ab202aaaf8",1,"2022","02"
"AntwerpOutlet",2022-02-09,"ee795ab202aaaf8",1,"2022","02"
"MonsPlaza",2022-02-09,"ee795ab202aaaf8",1,"2022","02"
"CharleroiDepot",2022-02-10,"ee795ab202aaaf8",1,"2022","02"
"CharleroiDepot",2022-02-10,"ee795ab202aaaf8",1,"2022","02"
"TournaiShop",2022-02-10,"ee795ab202aaaf8",1,"2022","02"
"online",2022-02-10,"ee795ab202aaaf8",1,"2022","02"
"TournaiShop",2022-02-10,"ee795ab202aaaf8",1,"2022","02"
"MonsPlaza",2022-02-10,"ee795ab202aaaf8",1,"2022","02"
"AntwerpOutlet",2022-02-10,"ee795ab202aaaf8",1,"2022","02"
"online",2022-02-10,"ee795ab202aaaf8",1,"2022","02"
"online",2022-02-11,"ee795ab202aaaf8",1,"2022","02"
"LiegeHub",2022-02-11,"ee795ab202aaaf8",1,"2022","02"
"HasseltFashions",2022-04-11,"ee8fe426775b8e0",1,"2022","04"
"BruggeSquare",2022-04-11,"ee8fe426775b8e0",1,"2022","04"
"AalstEmporium",2022-04-11,"ee8fe426775b8e0",1,"2022","04"
"AalstEmporium",2022-04-11,"ee8fe426775b8e0",1,"2022","04"
"AalstEmporium",2022-04-11,"ee8fe426775b8e0",1,"2022","04"
"TournaiShop",2022-04-12,"ee8fe426775b8e0",2,"2022","04"
"AntwerpOutlet",2022-04-12,"ee8fe426775b8e0",1,"2022","04"
"BruggeSquare",2022-04-12,"ee8fe426775b8e0",1,"2022","04"
"MechelenCenter",2022-04-12,"ee8fe426775b8e0",1,"2022","04"
"Franchise_NL",2022-04-12,"ee8fe426775b8e0",1,"2022","04"
"AalstEmporium",2022-04-12,"ee8fe426775b8e0",1,"2022","04"
"BruggeSquare",2022-04-12,"ee8fe426775b8e0",1,"2022","04"
"MechelenCenter",2022-04-12,"ee8fe426775b8e0",1,"2022","04"
"AntwerpOutlet",2022-04-12,"ee8fe426775b8e0",1,"2022","04"
"AalstEmporium",2022-04-12,"ee8fe426775b8e0",1,"2022","04"
"TournaiShop",2022-04-12,"ee8fe426775b8e0",1,"2022","04"
"TournaiShop",2022-04-12,"ee8fe426775b8e0",1,"2022","04"
"AntwerpOutlet",2022-04-12,"ee8fe426775b8e0",1,"2022","04"
"MechelenCenter",2022-04-13,"ee8fe426775b8e0",1,"2022","04"
"KortrijkShowroom",2022-04-20,"ee8fe426775b8e0",1,"2022","04"
"AalstEmporium",2022-04-20,"ee8fe426775b8e0",1,"2022","04"
"MechelenCenter",2022-04-20,"ee8fe426775b8e0",1,"2022","04"
"AntwerpOutlet",2022-04-20,"ee8fe426775b8e0",1,"2022","04"
"LeuvenStyles",2022-04-20,"ee8fe426775b8e0",1,"2022","04"
"TournaiShop",2022-04-20,"ee8fe426775b8e0",1,"2022","04"
"LeuvenStyles",2022-04-20,"ee8fe426775b8e0",1,"2022","04"
"MechelenCenter",2022-04-20,"ee8fe426775b8e0",1,"2022","04"
"HasseltFashions",2022-04-20,"ee8fe426775b8e0",1,"2022","04"
"HasseltFashions",2022-04-20,"ee8fe426775b8e0",1,"2022","04"
"CharleroiDepot",2022-04-20,"ee8fe426775b8e0",1,"2022","04"
"BrusselsMart",2022-01-21,"eeb03e78ebe5878",1,"2022","01"
"Franchise_NL",2023-02-10,"eeb3e96b2637364",1,"2023","02"
"Franchise_NL",2023-02-11,"eeb3e96b2637364",-1,"2023","02"
"NamurPoint",2023-01-22,"eeb42297fd70b77",1,"2023","01"
"GhentBoutique",2022-04-21,"eeb550a06f7bf73",1,"2022","04"
"GhentBoutique",2022-04-22,"eeb550a06f7bf73",1,"2022","04"
"MechelenCenter",2022-04-22,"eeb550a06f7bf73",1,"2022","04"
"Franchise_NL",2022-04-30,"eeb550a06f7bf73",1,"2022","04"
"online",2018-01-12,"eeb7141c0bbb3b9",2,"2018","01"
"online",2018-01-12,"eeb7141c0bbb3b9",3,"2018","01"
"online",2018-01-12,"eeb7141c0bbb3b9",1,"2018","01"
"online",2018-01-12,"eeb7141c0bbb3b9",2,"2018","01"
"online",2018-01-12,"eeb7141c0bbb3b9",1,"2018","01"
"AalstEmporium",2018-01-12,"eeb8d52652844ac",1,"2018","01"
"MonsPlaza",2022-04-10,"eeb8d52652844ac",1,"2022","04"
"BrusselsMart",2022-04-10,"eeb8d52652844ac",1,"2022","04"
"MonsPlaza",2022-04-11,"eeb8d52652844ac",1,"2022","04"
"MechelenCenter",2022-04-11,"eeb8d52652844ac",1,"2022","04"
"AalstEmporium",2022-04-12,"eeb8d52652844ac",1,"2022","04"
"NamurPoint",2022-04-12,"eeb8d52652844ac",1,"2022","04"
"AalstEmporium",2022-04-12,"eeb8d52652844ac",1,"2022","04"
"MonsPlaza",2022-03-11,"eeb9808a175dcad",1,"2022","03"
"MonsPlaza",2022-03-11,"eeb9808a175dcad",1,"2022","03"
"AntwerpOutlet",2018-01-12,"eeb9808a175dcad",1,"2018","01"
"MonsPlaza",2022-03-13,"eeb9808a175dcad",1,"2022","03"
"AntwerpOutlet",2022-03-21,"eeb9808a175dcad",1,"2022","03"
"online",2022-03-23,"eec1e1ca9a8bd2a",1,"2022","03"
"NamurPoint",2022-02-01,"eec7047c3797494",1,"2022","02"
"AntwerpOutlet",2022-01-22,"eecd55f3bd751a3",1,"2022","01"
"AntwerpOutlet",2022-01-22,"eecd55f3bd751a3",1,"2022","01"
"online",2022-01-30,"eecd55f3bd751a3",1,"2022","01"
"online",2022-01-30,"eecefc6c413eeb5",2,"2022","01"
"online",2022-01-30,"eecefc6c413eeb5",1,"2022","01"
"online",2022-01-30,"eecefc6c413eeb5",1,"2022","01"
"online",2022-01-30,"eecefc6c413eeb5",2,"2022","01"
"online",2022-01-31,"eecefc6c413eeb5",1,"2022","01"
"online",2022-01-31,"eecefc6c413eeb5",2,"2022","01"
"online",2022-01-31,"eecefc6c413eeb5",2,"2022","01"
"online",2022-01-31,"eecefc6c413eeb5",2,"2022","01"
"online",2022-01-31,"eecefc6c413eeb5",1,"2022","01"
"Franchise_NL",2023-01-22,"eed6caa079b22c2",1,"2023","01"
"AntwerpOutlet",2022-02-10,"eed8596ed9d55ef",1,"2022","02"
"online",2022-02-10,"eed8596ed9d55ef",1,"2022","02"
"AntwerpOutlet",2022-02-10,"eed8596ed9d55ef",1,"2022","02"
"AntwerpOutlet",2022-02-11,"eed8596ed9d55ef",1,"2022","02"
"AntwerpOutlet",2022-03-23,"eedb0e319784f26",1,"2022","03"
"LeuvenStyles",2022-03-23,"eedb0e319784f26",1,"2022","03"
"OstendStore",2022-03-23,"eedb0e319784f26",1,"2022","03"
"LeuvenStyles",2022-03-31,"eedb0e319784f26",1,"2022","03"
"AalstEmporium",2022-03-31,"eedb0e319784f26",1,"2022","03"
"CharleroiDepot",2022-03-31,"eedb0e319784f26",1,"2022","03"
"BruggeSquare",2022-04-01,"eedb0e319784f26",1,"2022","04"
"LeuvenStyles",2022-04-01,"eedb0e319784f26",1,"2022","04"
